uprn,OS_lpi_address,OS_pao,OS_postcode,OS_max_height,OS_height_band,OS_max_epc_floor_level,OS_address_count,OS_property_type,OS_lucs_type_count,OS_title_number,OS_title_number_counts,OS_toid,OS_usrn,OS_custodian_name,OS_country,OS_easting,OS_northing
200003367281,"29-35, LONG LANE, LONDON, SE1 4PG",29-35 LONG LANE,SE1 4PG,23.6,Over 18m,,3,MULTI COMMERCIAL,OFFICES:3,{TGL166979},1,osgb1000001769436623,22501547,SOUTHWARK,ENGLAND,532589,179754
10009794943,"256 WATERLOO ROAD, LONDON, SE1 8RH",256 WATERLOO ROAD,SE1 8RH,24.8,Over 18m,,1,SINGLE COMMERCIAL,OFFICES:1,{TGL164235},1,osgb1000005728522,22502658,SOUTHWARK,ENGLAND,531478,179548
200003501119,"20 NEW GLOBE WALK, LONDON, SE1 9DR",20 NEW GLOBE WALK,SE1 9DR,24.3,Over 18m,6,34,FLATS,RESIDENTIAL:34,{TGL186500},1,osgb1000005890973,22503078,SOUTHWARK,ENGLAND,532228,180473
200003356540,"2 SOUTHWARK STREET, LONDON, SE1 1TQ",2 SOUTHWARK STREET,SE1 1TQ,22.9,Over 18m,,1,SINGLE COMMERCIAL,OFFICES:1,{LN234001},1,osgb1000005890303,22502304,SOUTHWARK,ENGLAND,532674,180203
200003375720,"18 HATFIELDS, LONDON, SE1 8DJ",18 HATFIELDS,SE1 8DJ,20,Over 18m,,4,MULTI COMMERCIAL,OFFICES:4,{SGL121185},1,osgb1000005731285,22501210,SOUTHWARK,ENGLAND,531490,180280
10009800811,"171 TOWER BRIDGE ROAD, LONDON, SE1 2AW",171 TOWER BRIDGE ROAD,SE1 2AW,21.4,Over 18m,6,14,FLATS,RESIDENTIAL:14,{TGL222812},1,osgb1000001769627707,22502529,SOUTHWARK,ENGLAND,533491,179817
10090287613,"1 VALENTINE PLACE, LONDON, SE1 8QH",1 VALENTINE PLACE,SE1 8QH,30.5,Over 18m,,6,MULTI COMMERCIAL,OFFICES:7,{TGL130063},1,osgb5000005110991769,22502605,SOUTHWARK,ENGLAND,531629.3,179782.35
200003499427,"VOGANS MILL WHARF, MILL STREET, LONDON, SE1 2BZ",VOGANS MILL WHARF MILL STREET,SE1 2BZ,24.3,Over 18m,16,70,MIXED USE,"RESIDENTIAL:67, OFFICES:3",{220047},1,osgb1000006030154,22501722,SOUTHWARK,ENGLAND,533935,179807
200003755197,"WILTON HOUSE EAST DULWICH ESTATE, ALBRIGHTON ROAD, LONDON, SE22 8AE",WILTON HOUSE EAST DULWICH ESTATE ALBRIGHTON ROAD,SE22 8AE,21.2,Over 18m,2,40,FLATS,RESIDENTIAL:40,{LN3440},1,osgb1000006018074,22500036,SOUTHWARK,ENGLAND,533310,175704
200003353310,"WIGGLESWORTH HOUSE, 69 SOUTHWARK BRIDGE ROAD, LONDON, SE1 9HH",WIGGLESWORTH HOUSE 69 SOUTHWARK BRIDGE ROAD,SE1 9HH,25.2,Over 18m,,9,MULTI COMMERCIAL,OFFICES:9,{LN79092},1,osgb1000005890786,22502285,SOUTHWARK,ENGLAND,532287,180180
10013530626,"NUTMEG BUILDING, TOWER BRIDGE BUSINESS COMPLEX, CLEMENTS ROAD, LONDON, SE16 4DG",TOWER BRIDGE BUSINESS COMPLEX CLEMENTS ROAD,SE16 4DG,23.7,Over 18m,,242,MULTI (RETAIL) COMMERCIAL,"OFFICES:88, INDUSTRY:64, STORAGE AND WAREHOUSING:61, RETAILING:22, COMMUNITY BUILDINGS:1, OUTDOOR RECREATION:1",{TGL398911},1,osgb1000006174518,22500518,SOUTHWARK,ENGLAND,534571.15,179024.27
200003497822,"TOWER BRIDGE BUSINESS COMPLEX, 100 CLEMENTS ROAD, LONDON, SE16 4DG",TOWER BRIDGE BUSINESS COMPLEX 100 CLEMENTS ROAD,SE16 4DG,23.7,Over 18m,,5,MULTI (RETAIL) COMMERCIAL,"OFFICES:3, RETAILING:2",{TGL398911},1,osgb1000006174518,22500518,SOUTHWARK,ENGLAND,534571.15,179024.27
200003755184,"THETFORD HOUSE ST SAVIOURS ESTATE, ABBEY STREET, LONDON, SE1 3PE",THETFORD HOUSE ST SAVIOURS ESTATE ABBEY STREET,SE1 3PE,21.8,Over 18m,6,42,FLATS,RESIDENTIAL:42,{TGL154960},1,osgb1000006031617,22500001,SOUTHWARK,ENGLAND,533586,179455
10009799600,"TENNIS COURT, 7 WINCHESTER SQUARE, LONDON, SE1 9BN",TENNIS COURT 7 WINCHESTER SQUARE,SE1 9BN,20.8,Over 18m,4,13,FLATS,RESIDENTIAL:13,{TGL207959},1,osgb1000001802685548,22502723,SOUTHWARK,ENGLAND,532590,180328
200003755292,"SWANLEY HOUSE KINGLAKE ESTATE, KINGLAKE STREET, LONDON, SE17 2LF",SWANLEY HOUSE KINGLAKE ESTATE KINGLAKE STREET,SE17 2LF,18.1,Over 18m,4,30,FLATS,RESIDENTIAL:30,{SGL3834},1,osgb1000006029381,22501415,SOUTHWARK,ENGLAND,533462,178372
200003495681,"ROSE COURT, 2 SOUTHWARK BRIDGE ROAD, LONDON, SE1 9AS",ROSE COURT 2 SOUTHWARK BRIDGE ROAD,SE1 9AS,52.7,Over 18m,,3,MULTI COMMERCIAL,OFFICES:3,{TGL106023},1,osgb1000005891052,22502285,SOUTHWARK,ENGLAND,532286,180442
200003755353,"RANSFORD HOUSE KINGSWOOD ESTATE, SEELEY DRIVE, LONDON, SE21 8QG",RANSFORD HOUSE KINGSWOOD ESTATE SEELEY DRIVE,SE21 8QG,18.5,Over 18m,4,15,FLATS,RESIDENTIAL:15,{SGL141663},1,osgb1000006007155,22502216,SOUTHWARK,ENGLAND,533508,171696
10090284781,"OAKVILLE HOUSE, DOMINION DRIVE, LONDON, SE16 7BX",OAKVILLE HOUSE DOMINION DRIVE,SE16 7BX,18.6,Over 18m,0,36,FLATS,RESIDENTIAL:36,{TGL318319},1,osgb5000005102371743,22503332,SOUTHWARK,ENGLAND,535521.79,179650.94
200003498488,"NICKLEBY HOUSE DICKENS ESTATE, GEORGE ROW, LONDON, SE16 4UW",NICKLEBY HOUSE DICKENS ESTATE GEORGE ROW,SE16 4UW,18,Over 18m,3,30,FLATS,RESIDENTIAL:30,{297203},1,osgb1000006172754,22501038,SOUTHWARK,ENGLAND,534062,179648
10090286274,"KIMMINS COURT, FREDA STREET, LONDON, SE16 4BB",KIMMINS COURT FREDA STREET,SE16 4BB,23.2,Over 18m,0,25,FLATS,RESIDENTIAL:25,{TGL328679},1,osgb5000005117753785,22503342,SOUTHWARK,ENGLAND,534096,179403
10090286162,"LOVELAND COURT, 74 JAMAICA ROAD, LONDON, SE1 2RW",LOVELAND COURT 74 JAMAICA ROAD,SE1 2RW,32.5,Over 18m,0,12,FLATS,RESIDENTIAL:12,{TGL328679},1,osgb5000005114769513,22501346,SOUTHWARK,ENGLAND,534089.94,179479.83
200003500113,"LAKE HOUSE, SCOVELL ROAD, LONDON, SE1 1QF",LAKE HOUSE SCOVELL ROAD,SE1 1QF,18.6,Over 18m,5,20,FLATS,RESIDENTIAL:20,{LN149248},1,osgb1000005887974,22502205,SOUTHWARK,ENGLAND,532058,179616
200003499658,"JESSON HOUSE RODNEY ESTATE, ORB STREET, LONDON, SE17 1ER",JESSON HOUSE RODNEY ESTATE ORB STREET,SE17 1ER,18,Over 18m,4,45,FLATS,RESIDENTIAL:45,{SGL239761},1,osgb1000005883411,22501869,SOUTHWARK,ENGLAND,532728,178561
200003499458,"GUTHRIE COURT, MORLEY STREET, LONDON, SE1 7QQ",GUTHRIE COURT MORLEY STREET,SE1 7QQ,18.7,Over 18m,5,34,FLATS,RESIDENTIAL:34,{SGL202969},1,osgb1000005728459,22501745,SOUTHWARK,ENGLAND,531380,179515
10090751261,"JACOB HOUSE, CHAMBERS STREET, LONDON, SE16 4EN",JACOB HOUSE CHAMBERS STREET,SE16 4EN,22.4,Over 18m,6,89,FLATS,RESIDENTIAL:89,{SGL269207},1,osgb5000005152663908,22500474,SOUTHWARK,ENGLAND,534288.04,179679.51
10094745528,"IDALINE COURT, COBDEN WALK, LONDON, SE15 2UH",IDALINE COURT COBDEN WALK,SE15 2UH,26.2,Over 18m,,36,FLATS,RESIDENTIAL:36,{TGL334569},1,osgb5000005255558677,22503470,SOUTHWARK,ENGLAND,534655.17,176855.56
10090750697,"HORACE JONES HOUSE, DUCHESS WALK, LONDON, SE1 2JR",HORACE JONES HOUSE DUCHESS WALK,SE1 2JR,43.3,Over 18m,,43,FLATS,RESIDENTIAL:43,{TGL191157},1,osgb5000005177925996,22503356,SOUTHWARK,ENGLAND,533530.56,180024.92
200003500498,"FULMAR HOUSE OSPREY ESTATE, 5 TAWNY WAY, LONDON, SE16 2NN",FULMAR HOUSE OSPREY ESTATE 5 TAWNY WAY,SE16 2NN,18,Over 18m,4,18,FLATS,RESIDENTIAL:18,{SGL308140},1,osgb1000041678755,22502475,SOUTHWARK,ENGLAND,535829,178887
200003499683,"DORKING HOUSE, PARDONER STREET, LONDON, SE1 4DP",DORKING HOUSE PARDONER STREET,SE1 4DP,19.1,Over 18m,5,22,FLATS,RESIDENTIAL:22,{TGL271090},1,osgb1000005888887,22501892,SOUTHWARK,ENGLAND,532820,179333
200003500496,"EGRET HOUSE OSPREY ESTATE, 3 TAWNY WAY, LONDON, SE16 2NJ",EGRET HOUSE OSPREY ESTATE 3 TAWNY WAY,SE16 2NJ,18,Over 18m,3,18,FLATS,RESIDENTIAL:18,{SGL308140},1,osgb1000041678901,22502475,SOUTHWARK,ENGLAND,535796,178917
200003499702,"DUNSTALL HOUSE, PECKHAM HIGH STREET, LONDON, SE15 5SJ",DUNSTALL HOUSE PECKHAM HIGH STREET,SE15 5SJ,19.1,Over 18m,4,24,FLATS,RESIDENTIAL:24,{SGL230400},1,osgb1000006163164,22501921,SOUTHWARK,ENGLAND,534352,176792
200003498881,"DEVON MANSIONS, JAMAICA ROAD, LONDON, SE1 2BU",DEVON MANSIONS JAMAICA ROAD,SE1 2BU,24.2,Over 18m,6,35,FLATS,RESIDENTIAL:35,{377102},1,osgb1000006030039,22501346,SOUTHWARK,ENGLAND,533810,179673
200003500812,"DAUNCY HOUSE WEBBER ROW ESTATE, WEBBER ROW, LONDON, SE1 8QS",DAUNCY HOUSE WEBBER ROW ESTATE WEBBER ROW,SE1 8QS,19.5,Over 18m,4,20,FLATS,RESIDENTIAL:20,{SGL368888},1,osgb1000005727981,22502666,SOUTHWARK,ENGLAND,531497,179619
10090285433,"DASHWOOD STUDIOS, 126 WALWORTH ROAD, LONDON, SE17 1JA",DASHWOOD STUDIOS 126 WALWORTH ROAD,SE17 1JA,29,Over 18m,,237,RESIDENTIAL EDUCATION,"RESIDENTIAL:236, OFFICES:1, INSTITUTIONAL AND COMMUNAL ACCOMMODATION:1",{TGL182318},1,osgb5000005101267407,22502642,SOUTHWARK,ENGLAND,532135.29,178655.32
200003499897,"CROWN APARTMENTS, 2 QUEEN ELIZABETH STREET, LONDON, SE1 2LL",CROWN APARTMENTS 2 QUEEN ELIZABETH STREET,SE1 2LL,20.9,Over 18m,4,10,FLATS,RESIDENTIAL:10,{TGL139711},1,osgb1000006030263,22502025,SOUTHWARK,ENGLAND,533567,179942
200003363167,"CAPITAL HOUSE, 42 WESTON STREET, LONDON, SE1 3QD",CAPITAL HOUSE 42 WESTON STREET,SE1 3QD,33.1,Over 18m,,6,MULTI COMMERCIAL,OFFICES:5,{SGL470623},1,osgb1000005887493,22502690,SOUTHWARK,ENGLAND,532996,179970
200003498629,"COLLINSON COURT, GREAT SUFFOLK STREET, LONDON, SE1 1NZ",COLLINSON COURT GREAT SUFFOLK STREET,SE1 1NZ,25.6,Over 18m,8,72,FLATS,RESIDENTIAL:72,{TGL453598},1,osgb1000005888128,22501130,SOUTHWARK,ENGLAND,532154,179636
10093341334,"CLAREMONT HOUSE, 28 QUEBEC WAY, LONDON, SE16 7FR",CLAREMONT HOUSE 28 QUEBEC WAY,SE16 7FR,24.8,Over 18m,,70,FLATS,RESIDENTIAL:70,{SGL486589},1,osgb5000005233840352,22502022,SOUTHWARK,ENGLAND,535977.78,179596.77
200003499098,"CHILHAM HOUSE, LAW STREET, LONDON, SE1 4EA",CHILHAM HOUSE LAW STREET,SE1 4EA,20.8,Over 18m,4,30,FLATS,RESIDENTIAL:30,{TGL271090},1,osgb1000005888966,22501490,SOUTHWARK,ENGLAND,532880,179320
10013527740,"BLUE FIN BUILDING, 110 SOUTHWARK STREET, LONDON, SE1 0SU",BLUE FIN BUILDING 110 SOUTHWARK STREET,SE1 0SU,57.6,Over 18m,,20,MULTI COMMERCIAL,"OFFICES:19, OUTDOOR RECREATION:1",{TGL238442},1,osgb1000001802710430,22502304,SOUTHWARK,ENGLAND,531961,180277
200003501118,"BENBOW HOUSE, 24 NEW GLOBE WALK, LONDON, SE1 9DS",BENBOW HOUSE 24 NEW GLOBE WALK,SE1 9DS,35,Over 18m,10,72,RETAIL MIXED USE,"RESIDENTIAL:70, RETAILING:2",{TGL147781},1,osgb1000001802515716,22503078,SOUTHWARK,ENGLAND,532238,180509
200003500235,"ANCHOR TERRACE, 3-13, SOUTHWARK BRIDGE ROAD, LONDON, SE1 9EW",ANCHOR TERRACE 3-13 SOUTHWARK BRIDGE ROAD,SE1 9EW,19.4,Over 18m,4,24,FLATS,RESIDENTIAL:24,{LN212080},1,osgb1000005890964,22502285,SOUTHWARK,ENGLAND,532313,180366
200003755317,"AMBLESIDE POINT TUSTIN ESTATE, PATTERDALE ROAD, LONDON, SE15 1EA",AMBLESIDE POINT TUSTIN ESTATE PATTERDALE ROAD,SE15 1EA,58,Over 18m,18,73,MIXED USE,"RESIDENTIAL:72, OFFICES:1",{TGL188093},1,osgb1000041677912,22501912,SOUTHWARK,ENGLAND,535142,177446
10013532212,"8 WALWORTH ROAD, LONDON, SE1 6EE",8 WALWORTH ROAD,SE1 6EE,147.4,Over 18m,21,404,MIXED USE,"RESIDENTIAL:403, OFFICES:1",{TGL251176},1,osgb1000001769672122,22502642,SOUTHWARK,ENGLAND,532033.45,178819.9
200003377173,"8-10, BOROUGH HIGH STREET, LONDON, SE1 9QQ",8-10 BOROUGH HIGH STREET,SE1 9QQ,26.7,Over 18m,,2,MULTI COMMERCIAL,OFFICES:2,{TGL115132},1,osgb1000005890189,22500284,SOUTHWARK,ENGLAND,532744,180318
200003375348,"6-10, VALENTINE PLACE, LONDON, SE1 8QH",6-10 VALENTINE PLACE,SE1 8QH,19.1,Over 18m,,2,MULTI COMMERCIAL,OFFICES:2,{TGL130059},1,osgb1000005727685,22502605,SOUTHWARK,ENGLAND,531598,179817
10009807337,"54 LANT STREET, LONDON, SE1 1QP",54 LANT STREET,SE1 1QP,23.8,Over 18m,6,19,FLATS,RESIDENTIAL:19,{TGL214424},1,osgb1000001769613416,22501477,SOUTHWARK,ENGLAND,532275,179723
10009788365,"55A, LAFONE STREET, LONDON, SE1 2LX",55A LAFONE STREET,SE1 2LX,24.5,Over 18m,,2,MULTI COMMERCIAL,OFFICES:2,{SGL391569},1,osgb1000006033484,22501450,SOUTHWARK,ENGLAND,533714,180023
10091668497,"4 MARSHALSEA ROAD, LONDON, SE1 1HL",4 MARSHALSEA ROAD,SE1 1HL,28.5,Over 18m,,6,MULTI (RETAIL) COMMERCIAL,RETAILING:6,{SGL141023},1,osgb5000005205439439,22501670,SOUTHWARK,ENGLAND,532392.64,179805.13
200003377471,"23 GREAT GUILDFORD STREET, LONDON, SE1 9EP",23 GREAT GUILDFORD STREET,SE1 9EP,18.5,Over 18m,,2,MULTI (RETAIL) COMMERCIAL,RETAILING:2,{TGL113886},1,osgb1000041298525,22501124,SOUTHWARK,ENGLAND,532162,180223
10009805175,"197 LONG LANE, LONDON, SE1 4PD",197 LONG LANE,SE1 4PD,23.9,Over 18m,7,70,RETAIL MIXED USE,"RESIDENTIAL:66, RETAILING:3, OFFICES:1",{LN203868},1,osgb1000001769623574,22501547,SOUTHWARK,ENGLAND,533057,179544
200003360598,"196 TOWER BRIDGE ROAD, LONDON, SE1 2JX",196 TOWER BRIDGE ROAD,SE1 2JX,24.1,Over 18m,1,3,FLATS,RESIDENTIAL:3,{TGL119204},1,osgb1000006030265,22502529,SOUTHWARK,ENGLAND,533563,179917
10000818964,"16-48, GREAT GUILDFORD STREET, LONDON, SE1 0HS",16-48 GREAT GUILDFORD STREET,SE1 0HS,27.8,Over 18m,,63,MULTI COMMERCIAL,"OFFICES:29, INDUSTRY:17, STORAGE AND WAREHOUSING:9",{SGL421884},1,osgb1000005890773,22501124,SOUTHWARK,ENGLAND,532139.7,180109.24
200003359665,"148 TOOLEY STREET, LONDON, SE1 2EN",148 TOOLEY STREET,SE1 2EN,23.5,Over 18m,,1,SINGLE COMMERCIAL,OFFICES:1,{218071},1,osgb1000006033781,22502518,SOUTHWARK,ENGLAND,533265,180054
200003356878,"130-132, TOOLEY STREET, LONDON, SE1 2TU",130-132 TOOLEY STREET,SE1 2TU,18.1,Over 18m,,3,MULTI COMMERCIAL,OFFICES:3,{218069},1,osgb1000006033779,22502518,SOUTHWARK,ENGLAND,533234,180069
10090749321,"11 BOROUGH HIGH STREET, LONDON, SE1 9SE",11 BOROUGH HIGH STREET,SE1 9SE,20.8,Over 18m,,2,MULTI (RETAIL) COMMERCIAL,"OFFICES:2, RETAILING:1",{TGL466231},1,osgb5000005118219122,22500284,SOUTHWARK,ENGLAND,532737.69,180233.81
200003361096,"1 MILL STREET, LONDON, SE1 2YU",1 MILL STREET,SE1 2YU,26.7,Over 18m,,4,MULTI (RETAIL) COMMERCIAL,"OFFICES:3, RETAILING:1",{SGL99073},1,osgb1000006030439,22501722,SOUTHWARK,ENGLAND,533850,179696
10093343114,"TANTALLON HOUSE, 130 ELEPHANT ROAD, LONDON, SE17 1EN",TANTALLON HOUSE 130 ELEPHANT ROAD,SE17 1EN,67.7,Over 18m,0,138,FLATS,RESIDENTIAL:138,{SGL500495},1,osgb5000005180346279,22500890,SOUTHWARK,ENGLAND,532156.44,178973.65
10094086548,"TARLING HOUSE, 3 WALWORTH SQUARE, LONDON, SE17 1FF",TARLING HOUSE 3 WALWORTH SQUARE,SE17 1FF,26.6,Over 18m,0,38,FLATS,RESIDENTIAL:38,{SGL384380},1,osgb5000005239527603,22503461,SOUTHWARK,ENGLAND,532215.51,178666.44
10000816787,"REAR OF 133, RYE LANE, LONDON, SE15 4ST",REAR OF 133 RYE LANE,SE15 4ST,24.3,Over 18m,,21,MULTI (RETAIL) COMMERCIAL,"INDUSTRY:13, OFFICES:2, UTILITIES:2, STORAGE AND WAREHOUSING:1, RETAILING:1",{SGL394843},1,osgb1000006165174,22502166,SOUTHWARK,ENGLAND,534347.71,176325.78
200003498730,"RUMBALL HOUSE DOWLAS ESTATE, HARRIS STREET, LONDON, SE5 7SA",RUMBALL HOUSE DOWLAS ESTATE HARRIS STREET,SE5 7SA,18.1,Over 18m,4,24,FLATS,RESIDENTIAL:24,{SGL236956},1,osgb1000006026582,22501205,SOUTHWARK,ENGLAND,533052,177153
200003499155,"RUDGE HOUSE DICKENS ESTATE, LLEWELLYN STREET, LONDON, SE16 4XE",RUDGE HOUSE DICKENS ESTATE LLEWELLYN STREET,SE16 4XE,19.3,Over 18m,5,27,FLATS,RESIDENTIAL:27,{SGL214305},1,osgb1000006174511,22501531,SOUTHWARK,ENGLAND,534274,179490
200003497610,"PEABODY ESTATE, CAMBERWELL GREEN, LONDON, SE5 7BD",PEABODY ESTATE CAMBERWELL GREEN,SE5 7BD,18,Over 18m,5,194,FLATS,RESIDENTIAL:194,{SGL509350},1,osgb1000005877298,22500399,SOUTHWARK,ENGLAND,532622,176813
200003359625,"NUTMEG HOUSE, 60 GAINSFORD STREET, LONDON, SE1 2NY",NUTMEG HOUSE 60 GAINSFORD STREET,SE1 2NY,20.3,Over 18m,,9,MULTI COMMERCIAL,"OFFICES:8, COMMUNITY BUILDINGS:1",{TGL19090},1,osgb1000006030282,22501011,SOUTHWARK,ENGLAND,533708,179947
200003376120,"NEW CITY COURT, 20 ST THOMAS STREET, LONDON, SE1 9BF",NEW CITY COURT 20 ST THOMAS STREET,SE1 9BF,23.1,Over 18m,,6,MULTI COMMERCIAL,OFFICES:6,{TGL169205},1,osgb1000005890510,22502357,SOUTHWARK,ENGLAND,532730,180143
10090750235,"NEW AMELIA APARTMENTS, 171 ABBEY STREET, LONDON, SE1 3GR",NEW AMELIA APARTMENTS 171 ABBEY STREET,SE1 3GR,20.8,Over 18m,,9,FLATS,RESIDENTIAL:9,{LN152913},1,osgb5000005114330914,22500001,SOUTHWARK,ENGLAND,533812.34,179452.86
200003491975,"S & P CARTER SHOPFITTING SPECIALISTS LTD, NECKINGER MILLS, 162-164, ABBEY STREET, LONDON, SE1 2AN",NECKINGER MILLS 162-164 ABBEY STREET,SE1 2AN,18.3,Over 18m,3,12,MIXED USE,"RESIDENTIAL:9, INDUSTRY:2, OFFICES:2",{SGL278342},1,osgb1000006031200,22500001,SOUTHWARK,ENGLAND,533931,179445
200003755201,"MENDHAM HOUSE CLUNY ESTATE, BERMONDSEY STREET, LONDON, SE1 3UL",MENDHAM HOUSE CLUNY ESTATE BERMONDSEY STREET,SE1 3UL,19.5,Over 18m,5,30,FLATS,RESIDENTIAL:30,{SGL309991},1,osgb1000006032590,22500218,SOUTHWARK,ENGLAND,533229,179378
200003755269,"GRANTHAM HOUSE FRIARY ESTATE, GREEN HUNDRED ROAD, LONDON, SE15 1RN",GRANTHAM HOUSE FRIARY ESTATE GREEN HUNDRED ROAD,SE15 1RN,18.8,Over 18m,4,45,FLATS,RESIDENTIAL:45,{TGL230654},1,osgb1000006166130,22501143,SOUTHWARK,ENGLAND,534469,177582
200003374922,"2INVEST LTD, LANCASTER HOUSE, 70 NEWINGTON CAUSEWAY, LONDON, SE1 6DF",LANCASTER HOUSE 70 NEWINGTON CAUSEWAY,SE1 6DF,28.4,Over 18m,,13,RELICS AND RELIGION,"OFFICES:13, COMMUNITY BUILDINGS:1",{TGL227735},1,osgb1000005889061,22501798,SOUTHWARK,ENGLAND,532033.35,179322.26
200003355246,"HAIG HOUSE, 199 BOROUGH HIGH STREET, LONDON, SE1 1YY",HAIG HOUSE 199 BOROUGH HIGH STREET,SE1 1YY,21.1,Over 18m,,1,SINGLE COMMERCIAL,OFFICES:1,{SGL483519},1,osgb1000005887260,22500284,SOUTHWARK,ENGLAND,532552,179840
10091668297,"MARSH COURT, EAST STREET, LONDON, SE17 2FT",MARSH COURT EAST STREET,SE17 2FT,30.6,Over 18m,0,40,FLATS,RESIDENTIAL:40,{TGL19098},1,osgb5000005199589827,22500867,SOUTHWARK,ENGLAND,532973.53,178416.91
200003497545,"JONSON HOUSE LAWSON ESTATE, BURBAGE CLOSE, LONDON, SE1 4EH",JONSON HOUSE LAWSON ESTATE BURBAGE CLOSE,SE1 4EH,18.6,Over 18m,4,27,FLATS,RESIDENTIAL:27,{SGL415154},1,osgb1000005888513,22500372,SOUTHWARK,ENGLAND,532805,179163
200003499333,"HARDCASTLE HOUSE, MARMONT ROAD, LONDON, SE15 5TA",HARDCASTLE HOUSE MARMONT ROAD,SE15 5TA,19.6,Over 18m,4,24,FLATS,RESIDENTIAL:24,{SGL230400},1,osgb1000006163150,22501664,SOUTHWARK,ENGLAND,534362,176848
10013525122,"EDEN HOUSE, WATER GARDENS SQUARE, LONDON, SE16 6RH",EDEN HOUSE WATER GARDENS SQUARE,SE16 6RH,25.6,Over 18m,6,36,EDUCATION PREMISE,"RESIDENTIAL:35, COMMUNITY BUILDINGS:1",{TGL199373},1,osgb1000001769634585,22503258,SOUTHWARK,ENGLAND,535683,179566
200003374389,"DRAPER HOUSE, 20 ELEPHANT AND CASTLE, LONDON, SE1 6SX",DRAPER HOUSE 20 ELEPHANT AND CASTLE,SE1 6SX,74.3,Over 18m,21,149,RETAIL MIXED USE,"RESIDENTIAL:147, RETAILING:1","{TGL487281,TGL23953}",2,osgb1000005723765,22500886,SOUTHWARK,ENGLAND,531990,178812
200003498290,"DERWENT COURT, ELEANOR CLOSE, LONDON, SE16 6PS",DERWENT COURT ELEANOR CLOSE,SE16 6PS,18.8,Over 18m,4,16,FLATS,RESIDENTIAL:16,{TGL132904},1,osgb1000041681909,22500885,SOUTHWARK,ENGLAND,535666,179799
200003500623,"DRAKE COURT, TYLNEY AVENUE, LONDON, SE19 1LW",DRAKE COURT TYLNEY AVENUE,SE19 1LW,26.4,Over 18m,9,37,FLATS,RESIDENTIAL:37,{TGL324197},1,osgb1000006008579,22502570,SOUTHWARK,ENGLAND,533730,171325
10093342722,"DELPHINI APARTMENTS, 10 ST GEORGES CIRCUS, LONDON, SE1 8EG",DELPHINI APARTMENTS 10 ST GEORGES CIRCUS,SE1 8EG,31.7,Over 18m,,57,FLATS,RESIDENTIAL:57,{SGL60873},1,osgb5000005220908519,22502335,SOUTHWARK,ENGLAND,531689.01,179496.54
200003356880,"COLECHURCH HOUSE, 1 LONDON BRIDGE WALK, LONDON, SE1 2SX",COLECHURCH HOUSE 1 LONDON BRIDGE WALK,SE1 2SX,30.6,Over 18m,,19,MULTI (RETAIL) COMMERCIAL,"OFFICES:3, RETAILING:2",{TGL183382},1,osgb1000005890254,22501543,SOUTHWARK,ENGLAND,532850,180309
200003354829,"CORNWALL HOUSE, 58 SOUTHWARK BRIDGE ROAD, LONDON, SE1 0AS",CORNWALL HOUSE 58 SOUTHWARK BRIDGE ROAD,SE1 0AS,19.4,Over 18m,,5,MULTI COMMERCIAL,OFFICES:5,{410335},1,osgb1000005890674,22502285,SOUTHWARK,ENGLAND,532243,180021
10090284129,"CANADA WATER LIBRARY, 21 SURREY QUAYS ROAD, LONDON, SE16 7AR",CANADA WATER LIBRARY 21 SURREY QUAYS ROAD,SE16 7AR,19.7,Over 18m,,2,MULTI (RETAIL) COMMERCIAL,"RETAILING:2, COMMUNITY BUILDINGS:1",{TGL298689},1,osgb5000005102883448,22502426,SOUTHWARK,ENGLAND,535513,179456
200003496450,"BRIGHTON BUILDINGS, TOWER BRIDGE ROAD, LONDON, SE1 4TR",BRIGHTON BUILDINGS TOWER BRIDGE ROAD,SE1 4TR,18.7,Over 18m,4,35,RETAIL MIXED USE,"RESIDENTIAL:30, RETAILING:3, OFFICES:2",{SGL429414},1,osgb1000006032269,22502529,SOUTHWARK,ENGLAND,533160,179136
200003498126,"BOSTON HOUSE CRAWFORD ESTATE, DENMARK ROAD, LONDON, SE5 9HB",BOSTON HOUSE CRAWFORD ESTATE DENMARK ROAD,SE5 9HB,26.8,Over 18m,10,32,FLATS,RESIDENTIAL:32,{SGL298041},1,osgb1000005879888,22500754,SOUTHWARK,ENGLAND,532324,176376
10013530868,"BLOCK A, 50 HOLLAND STREET, LONDON, SE1 9FU",BLOCK A 50 HOLLAND STREET,SE1 9FU,42.2,Over 18m,,33,FLATS,RESIDENTIAL:33,{SGL203059},1,osgb1000001802837461,22501263,SOUTHWARK,ENGLAND,531873.97,180399.27
10091665906,"BLACKFRIARS STATION, HOPTON STREET, LONDON, SE1 9JH",BLACKFRIARS STATION HOPTON STREET,SE1 9JH,29.7,Over 18m,,1,MULTI (RETAIL) COMMERCIAL,"TRANSPORT:1, RETAILING:1",{TGL138850},1,osgb5000005127877368,22501288,SOUTHWARK,ENGLAND,531755.41,180545.2
10091666103,"BLACKWOOD APARTMENTS, VICTORY PLACE, LONDON, SE17 1AS",BLACKWOOD APARTMENTS VICTORY PLACE,SE17 1AS,22.2,Over 18m,,28,FLATS,RESIDENTIAL:28,{SGL384379},1,osgb5000005156689620,22502625,SOUTHWARK,ENGLAND,532538.37,178785.59
